,contig_id,e-value,sample_id,seq_length,taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,GOLD Analysis Project Type,GOLD Sequencing Project ID,Geographic Location,Latitude,Longitude,Oxygen Concentration,pH,Salinity,Salinity Concentration,Sample Collection Temperature,Genome Size   * assembled,Gene Count   * assembled,Genome Bin Count   * assembled,temperature_num,pH_num,pH_low,pH_high,pH_avg,pH_range
2802,Ga0496366_000149_14708_16297,2.1e-174,3300045866,529,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2803,Ga0496366_000271_1169_2803,3.8e-174,3300045866,544,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2804,Ga0496366_000243_1389_3044,6.5e-174,3300045866,551,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2805,Ga0496366_000423_3157_4764,2.5e-166,3300045866,535,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2806,Ga0496366_000232_13943_15499,3.6000000000000003e-158,3300045866,518,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2807,Ga0496366_006515_396_1616,3.3e-149,3300045866,407,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2808,Ga0496366_006087_12_1649,2.4999999999999998e-147,3300045866,545,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2809,Ga0496366_007646_3_1355,2.7e-146,3300045866,451,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2810,Ga0496366_012548_1_1008,1.4e-142,3300045866,336,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2811,Ga0496366_007187_2_1003,4.5e-131,3300045866,333,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2812,Ga0496366_008880_310_1293,4.8e-110,3300045866,328,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2813,Ga0496366_004077_3_1034,9.4e-110,3300045866,343,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2814,Ga0496366_007003_3_1280,4.6e-109,3300045866,425,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2815,Ga0496366_019307_2_748,5.4e-106,3300045866,249,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2816,Ga0496366_013397_1_963,1.5e-95,3300045866,321,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2817,Ga0496366_022687_1_669,1.5e-89,3300045866,223,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2818,Ga0496366_023738_3_650,1.5e-76,3300045866,216,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2819,Ga0496366_014447_2_673,4.1999999999999996e-70,3300045866,224,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2820,Ga0496366_015415_2_595,3e-60,3300045866,198,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2821,Ga0496366_036363_2_493,1e-58,3300045866,164,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2822,Ga0496366_017605_191_796,6.6e-52,3300045866,201,3300045866,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_03","University of Wisconsin, Madison",3300045866.0,Metagenome Analysis,Gp0569479,"Yellowstone National Park, Wyoming, USA",44.72689,-110.70882,,2.801,,,77.1,101723345,229213,,77.1,2.801,2.801,2.801,2.801,0.0
2823,2722547498,2.2e-199,2721755433,507,2721755433,Archaea,Permanent Draft,"Metagenomics study of hot springs in Tengchong, Yunnan",Thermofilum sp. JZ bin_16,"Beijing Novogene Bioinformatics Technology Co., Ltd",2721755433.0,Metagenome-Assembled Genome,Gp0206485,"Tengchong, Yunnan, China",24.95,98.44,,6.5,,,75 C,1744193,1888,0.0,75.0,6.5,6.5,6.5,6.5,0.0
2824,2007310881,1.4999999999999998e-197,2007309000,532,2007309000,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone Bath Hot Springs, Wyoming, USA - Filamentous sample",DOE Joint Genome Institute (JGI),2007309000.0,Metagenome Analysis,Gp0051059,USA: Wyoming,44.560318,-110.8338344,,9.3,,,86 C,10490501,14864,1.0,86.0,9.3,9.3,9.3,9.3,0.0
2825,2007316508,1.9000000000000002e-78,2007309000,240,2007309000,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone Bath Hot Springs, Wyoming, USA - Filamentous sample",DOE Joint Genome Institute (JGI),2007309000.0,Metagenome Analysis,Gp0051059,USA: Wyoming,44.560318,-110.8338344,,9.3,,,86 C,10490501,14864,1.0,86.0,9.3,9.3,9.3,9.3,0.0
2826,2007318384,8.9e-60,2007309000,173,2007309000,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone Bath Hot Springs, Wyoming, USA - Filamentous sample",DOE Joint Genome Institute (JGI),2007309000.0,Metagenome Analysis,Gp0051059,USA: Wyoming,44.560318,-110.8338344,,9.3,,,86 C,10490501,14864,1.0,86.0,9.3,9.3,9.3,9.3,0.0
2827,Ga0209080_100091714,1.2e-204,3300025090,504,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2828,Ga0209080_10036302,5.0999999999999996e-204,3300025090,517,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2829,Ga0209080_100046011,7.4e-204,3300025090,513,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2830,Ga0209080_100057821,9.1e-204,3300025090,527,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2831,Ga0209080_10023793,2.0000000000000003e-202,3300025090,502,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2832,Ga0209080_10164451,7.5e-202,3300025090,506,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2833,Ga0209080_10162362,8.8e-202,3300025090,506,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2834,Ga0209080_100001444,9.2e-202,3300025090,504,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2835,Ga0209080_100006238,1e-201,3300025090,526,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2836,Ga0209080_10077283,1.2e-201,3300025090,504,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
2837,Ga0209080_10171351,3.7000000000000005e-201,3300025090,517,3300025090,*Microbiome,Permanent Draft,Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II),"Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 110809A (SPAdes)",DOE Joint Genome Institute (JGI),3300025090.0,Metagenome Analysis,Gp0127791,"Baoshan, Yunnan, China",25.4413,98.46,,6.71,,,81.6 C,159721048,243959,24.0,81.6,6.71,6.71,6.71,6.71,0.0
